Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Gene name,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Exon region start (bp),Exon region end (bp),Exon rank in transcript,Exon stable ID,Strand
ENSG00000196104,ENSG00000196104.11,ENST00000421836,ENST00000421836.6,SPOCK3,166733384,167234796,4,166912620,166912743,6,ENSE00003600328,-1
ENSG00000196104,ENSG00000196104.11,ENST00000421836,ENST00000421836.6,SPOCK3,166733384,167234796,4,167000349,167000463,5,ENSE00003529531,-1
ENSG00000196104,ENSG00000196104.11,ENST00000421836,ENST00000421836.6,SPOCK3,166733384,167234796,4,167233985,167234173,2,ENSE00003465467,-1
ENSG00000196104,ENSG00000196104.11,ENST00000421836,ENST00000421836.6,SPOCK3,166733384,167234796,4,167234450,167234590,1,ENSE00003727914,-1
ENSG00000196104,ENSG00000196104.11,ENST00000421836,ENST00000421836.6,SPOCK3,166733384,167234796,4,167062492,167062537,4,ENSE00003578779,-1
ENSG00000196104,ENSG00000196104.11,ENST00000421836,ENST00000421836.6,SPOCK3,166733384,167234796,4,167119794,167119874,3,ENSE00003641198,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,166737467,166737604,9,ENSE00003593635,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,166741997,166742059,8,ENSE00003659996,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,166754508,166754729,7,ENSE00003540423,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,166889130,166889244,5,ENSE00003516986,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,166912620,166912743,4,ENSE00003507481,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,167062492,167062537,3,ENSE00003651948,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,167233985,167234173,2,ENSE00003465467,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,166792170,166792289,6,ENSE00003537198,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,166733384,166735090,10,ENSE00001433822,-1
ENSG00000196104,ENSG00000196104.11,ENST00000541354,ENST00000541354.5,SPOCK3,166733384,167234796,4,167234354,167234426,1,ENSE00002071503,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57532213,57532315,8,ENSE00003677826,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57532572,57532643,7,ENSE00003616886,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57532733,57532810,6,ENSE00003683815,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57532984,57533022,5,ENSE00003574840,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57533238,57533303,4,ENSE00003692443,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57533953,57534097,3,ENSE00003499664,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57534292,57534452,2,ENSE00003596348,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57535056,57535546,1,ENSE00002342744,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57529633,57530775,10,ENSE00003905870,-1
ENSG00000175203,ENSG00000175203.17,ENST00000551142,ENST00000551142.2,DCTN2,57529633,57547224,12,57532015,57532106,9,ENSE00003649091,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57529633,57530775,12,ENSE00003905870,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57532015,57532106,11,ENSE00003649091,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57532213,57532315,10,ENSE00003677826,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57532572,57532643,9,ENSE00003616886,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57532733,57532810,8,ENSE00003683815,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57532984,57533022,7,ENSE00003574840,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57533238,57533303,6,ENSE00003692443,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57533953,57534097,5,ENSE00003499664,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57534292,57534452,4,ENSE00003596348,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57535056,57535154,3,ENSE00003529838,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57535484,57535545,2,ENSE00003589658,-1
ENSG00000175203,ENSG00000175203.17,ENST00000679307,ENST00000679307.1,DCTN2,57529633,57547224,12,57535749,57537343,1,ENSE00003906983,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57529633,57530775,12,ENSE00003905870,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57532015,57532106,11,ENSE00003649091,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57532213,57532315,10,ENSE00003677826,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57532572,57532643,9,ENSE00003616886,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57532733,57532810,8,ENSE00003683815,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57532984,57533022,7,ENSE00003574840,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57533238,57533303,6,ENSE00003692443,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57533953,57534097,5,ENSE00003499664,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57534292,57534452,4,ENSE00003596348,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57538519,57539771,1,ENSE00003909271,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57535056,57535154,3,ENSE00003529838,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676646,ENST00000676646.1,DCTN2,57529633,57547224,12,57535749,57535845,2,ENSE00003659947,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57530051,57530775,14,ENSE00002406685,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57532015,57532106,13,ENSE00003597085,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57532213,57532315,12,ENSE00003631919,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57532572,57532643,11,ENSE00003526516,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57532733,57532810,10,ENSE00003514635,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57532984,57533022,9,ENSE00003492152,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57533238,57533303,8,ENSE00003628823,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57533953,57534097,7,ENSE00003569308,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57534292,57534452,6,ENSE00003503431,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57535056,57535154,5,ENSE00003592045,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57535484,57535545,4,ENSE00003660833,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57535749,57535845,3,ENSE00003508658,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57546028,57546096,2,ENSE00003599468,-1
ENSG00000175203,ENSG00000175203.17,ENST00000548249,ENST00000548249.6,DCTN2,57529633,57547224,12,57547028,57547192,1,ENSE00002389583,-1
ENSG00000175203,ENSG00000175203.17,ENST00000550988,ENST00000550988.6,DCTN2,57529633,57547224,12,57530074,57530775,5,ENSE00003905833,-1
ENSG00000175203,ENSG00000175203.17,ENST00000550988,ENST00000550988.6,DCTN2,57529633,57547224,12,57532015,57532106,4,ENSE00003649091,-1
ENSG00000175203,ENSG00000175203.17,ENST00000550988,ENST00000550988.6,DCTN2,57529633,57547224,12,57532213,57532315,3,ENSE00003677826,-1
ENSG00000175203,ENSG00000175203.17,ENST00000550988,ENST00000550988.6,DCTN2,57529633,57547224,12,57532572,57532643,2,ENSE00003616886,-1
ENSG00000175203,ENSG00000175203.17,ENST00000550988,ENST00000550988.6,DCTN2,57529633,57547224,12,57532733,57533752,1,ENSE00003907171,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57530074,57530775,13,ENSE00003908306,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57532015,57532106,12,ENSE00003597085,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57532213,57532315,11,ENSE00003631919,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57532572,57532643,10,ENSE00003526516,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57532733,57532810,9,ENSE00003514635,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57532984,57533022,8,ENSE00003492152,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57533953,57534097,7,ENSE00003569308,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57534292,57534452,6,ENSE00003503431,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57535056,57535154,5,ENSE00003592045,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57535484,57535545,4,ENSE00003660833,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57535749,57535845,3,ENSE00003508658,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57546028,57546096,2,ENSE00003599468,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678505,ENST00000678505.1,DCTN2,57529633,57547224,12,57547028,57547177,1,ENSE00002231857,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676956,ENST00000676956.1,DCTN2,57529633,57547224,12,57532015,57532643,5,ENSE00002422141,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676956,ENST00000676956.1,DCTN2,57529633,57547224,12,57532733,57532810,4,ENSE00003683815,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676956,ENST00000676956.1,DCTN2,57529633,57547224,12,57532984,57533303,3,ENSE00002356123,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676956,ENST00000676956.1,DCTN2,57529633,57547224,12,57533953,57534097,2,ENSE00003499664,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676956,ENST00000676956.1,DCTN2,57529633,57547224,12,57534292,57537346,1,ENSE00002411651,-1
ENSG00000175203,ENSG00000175203.17,ENST00000676956,ENST00000676956.1,DCTN2,57529633,57547224,12,57530079,57530775,6,ENSE00003904217,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57530079,57530775,12,ENSE00003904217,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57532015,57532106,11,ENSE00003649091,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57532572,57532643,10,ENSE00003616886,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57532733,57532810,9,ENSE00003683815,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57532984,57533303,8,ENSE00002356123,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57533953,57534097,7,ENSE00003499664,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57534292,57534452,6,ENSE00003596348,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57535056,57535154,5,ENSE00003529838,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57535484,57535545,4,ENSE00003589658,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57535749,57535845,3,ENSE00003659947,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57546028,57546096,2,ENSE00003484082,-1
ENSG00000175203,ENSG00000175203.17,ENST00000552390,ENST00000552390.6,DCTN2,57529633,57547224,12,57547028,57547177,1,ENSE00003908295,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57532980,57533022,9,ENSE00003905826,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57533238,57533303,8,ENSE00003628823,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57533953,57534097,7,ENSE00003569308,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57532733,57532807,10,ENSE00003908539,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57530153,57530775,14,ENSE00003907580,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57532015,57532106,13,ENSE00003649091,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57532213,57532315,12,ENSE00003677826,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57532572,57532643,11,ENSE00002340772,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57534292,57534452,6,ENSE00003503431,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57535056,57535154,5,ENSE00003592045,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57535484,57535545,4,ENSE00003660833,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57535749,57535845,3,ENSE00003508658,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57546028,57546096,2,ENSE00003599468,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678521,ENST00000678521.1,DCTN2,57529633,57547224,12,57547028,57547222,1,ENSE00003904671,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678247,ENST00000678247.1,DCTN2,57529633,57547224,12,57530310,57530775,8,ENSE00003908672,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678247,ENST00000678247.1,DCTN2,57529633,57547224,12,57532015,57532106,7,ENSE00003649091,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678247,ENST00000678247.1,DCTN2,57529633,57547224,12,57532213,57532315,6,ENSE00003677826,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678247,ENST00000678247.1,DCTN2,57529633,57547224,12,57532572,57532643,5,ENSE00003616886,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678247,ENST00000678247.1,DCTN2,57529633,57547224,12,57532733,57532788,4,ENSE00003905004,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678247,ENST00000678247.1,DCTN2,57529633,57547224,12,57532963,57533022,3,ENSE00003904200,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678247,ENST00000678247.1,DCTN2,57529633,57547224,12,57533238,57533303,2,ENSE00003628823,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678247,ENST00000678247.1,DCTN2,57529633,57547224,12,57533953,57534046,1,ENSE00002419433,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57530310,57530775,14,ENSE00003738955,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57532015,57532106,13,ENSE00003597085,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57532213,57532315,12,ENSE00003631919,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57532572,57532643,11,ENSE00003526516,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57532733,57532810,10,ENSE00003514635,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57533238,57533303,8,ENSE00003628823,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57533953,57534097,7,ENSE00003569308,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57534292,57534452,6,ENSE00003503431,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57535056,57535154,5,ENSE00003592045,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57535484,57535545,4,ENSE00003906637,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57535749,57535845,3,ENSE00003659947,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57538519,57538524,2,ENSE00003904509,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57546496,57546691,1,ENSE00003909529,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678653,ENST00000678653.1,DCTN2,57529633,57547224,12,57532984,57533022,9,ENSE00003492152,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57547028,57547177,1,ENSE00002231857,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57532015,57532106,14,ENSE00003597085,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57532213,57532315,13,ENSE00003631919,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57532572,57532643,12,ENSE00003526516,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57532733,57532810,11,ENSE00003514635,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57532984,57533022,10,ENSE00003492152,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57533238,57533303,9,ENSE00003628823,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57535749,57535845,4,ENSE00003508658,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57538519,57538524,3,ENSE00001778617,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57530310,57530775,15,ENSE00003738955,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57535056,57535154,6,ENSE00003592045,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57533953,57534097,8,ENSE00003569308,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57535484,57535545,5,ENSE00003660833,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57534292,57534452,7,ENSE00003503431,-1
ENSG00000175203,ENSG00000175203.17,ENST00000543672,ENST00000543672.6,DCTN2,57529633,57547224,12,57546028,57546096,2,ENSE00003599468,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57530310,57530775,13,ENSE00003738955,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57532015,57532106,12,ENSE00003597085,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57532213,57532315,11,ENSE00003631919,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57532572,57532643,10,ENSE00003526516,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57532733,57532810,9,ENSE00003514635,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57532984,57533022,8,ENSE00003492152,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57533238,57533303,7,ENSE00003628823,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57533953,57534097,6,ENSE00003569308,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57534292,57534452,5,ENSE00003503431,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57535056,57535154,4,ENSE00003592045,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57535484,57535545,3,ENSE00003660833,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57535749,57535845,2,ENSE00003508658,-1
ENSG00000175203,ENSG00000175203.17,ENST00000678322,ENST00000678322.1,DCTN2,57529633,57547224,12,57547028,57547224,1,ENSE00002384675,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57532015,57532106,15,ENSE00003597085,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57532213,57532315,14,ENSE00003631919,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57532572,57532643,13,ENSE00003526516,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57532733,57532810,12,ENSE00003514635,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57532984,57533022,11,ENSE00003492152,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57533238,57533303,10,ENSE00003628823,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57533953,57534097,9,ENSE00003569308,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57534292,57534452,8,ENSE00003503431,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57535056,57535154,7,ENSE00003592045,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57535484,57535545,6,ENSE00003660833,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57535749,57535845,5,ENSE00003508658,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57538519,57538524,4,ENSE00001778617,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57541364,57541372,3,ENSE00001650567,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57546028,57546096,2,ENSE00003599468,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57547028,57547141,1,ENSE00002405526,-1
ENSG00000175203,ENSG00000175203.17,ENST00000434715,ENST00000434715.7,DCTN2,57529633,57547224,12,57530311,57530775,16,ENSE00001429486,-1
ENSG00000175203,ENSG00000175203.17,ENST00000550201,ENST00000550201.5,DCTN2,57529633,57547224,12,57533953,57534097,7,ENSE00003569308,-1
ENSG00000175203,ENSG00000175203.17,ENST00000550201,ENST00000550201.5,DCTN2,57529633,57547224,12,57534292,57534452,6,ENSE00003503431,-1
